Place ID,Name,Latitude,Longitude,Rating,Number of Reviews,Price Level,Address
ChIJgwpg8Bjr_TkRuXuK-fSMNJw,GOOD FOOD,24.4568099,89.70344419999999,3.6,175.0,,"Mujib Rd, Sirajganj, Bangladesh"
ChIJeYM118vr_TkRF6gM9t8fRZk,Kolpona Sweets,24.4568305,89.7058196,3,2.0,,"FP44+P9C, Shahid Sarwardi Rd, Sirajganj, Bangladesh"
ChIJq4E6PEbr_TkRN_r6E2r1Wu0,Da. Appetizer Chinese restaurant,24.4555333,89.7051173,4,340.0,,"Shahid Sarwardi Rd, Sirajganj 6700, Bangladesh"
ChIJoT4-HdDr_TkRHiPJcVCfOxc,Dine in Darbar-E-Akbar | Restaurant near Sirajganj,24.4561559,89.70221189999999,4.4,37.0,,"I.H. Sirajee Rd, Sirajganj, Bangladesh"
ChIJia32vrbr_TkRlZ5lPJHhjj8,AG Fast Food,24.4567137,89.7034017,5,2.0,,"FP43+M9J, Mujib Rd, Sirajganj, Bangladesh"
ChIJn_TDRwDr_TkRzPPxr9yv0E4,Rohan,24.4615461,89.7053756,0,,,"FP64+J56, Sirajganj, Bangladesh"
ChIJ6Qy092Xq_TkRyjm_wGCRpNM,Khan Mistanno Vandar,24.4612583,89.7064778,4.2,160.0,,"Sirajganj, Bangladesh"
ChIJYdhlJADr_TkRW5NlfeSOKzc,Flavours Fusion Food & Drinks,24.4603736,89.706808,4.5,4.0,,"FP64+4PV, Station Rd, Sirajganj 6700, Bangladesh"
ChIJKd83CSfr_TkRekkMKbYgUOw,Adda Fast Food Restaurant,24.4594442,89.70687149999999,3.7,146.0,,"Shahid Sarwardi Rd, Sirajganj 6700, Bangladesh"
ChIJBZf7tS3r_TkRViPLJE4W5Xg,RAIN FAST FOOD & CHINESE,24.4591874,89.7063084,3.7,46.0,,"Zaman Complex, Shahid Sarwardi Rd, Sirajganj 6700, Bangladesh"
ChIJrzmCGXHq_TkR2WI7Nz1ZRSw,Haji Sweets,24.4610968,89.70654139999999,3.8,13.0,,"FP64+CJC, 2 No. Kholifa Potti, Sirajganj, Bangladesh"
ChIJy3WYC6zr_TkRmcOSnjFja-s,Aysha Building,24.4590842,89.70660909999999,5,1.0,,"B. A College Road, Sirajganj, Bangladesh"
ChIJSxONIzLr_TkRqFPSoMaqc0M,Friends Food Corner (FFC),24.4567131,89.7034015,3.9,33.0,,"FP43+M9J, Mujib Rd, Sirajganj, Bangladesh"
ChIJ2axaHw_r_TkRYJlxin9XrBo,আল্লাহর দান বিরিয়ানী হাউজ,24.4603587,89.7070303,3.8,23.0,,"FP64+4QX, Shahid Sarwardi Rd, Sirajganj, Bangladesh"
ChIJQS9LQADr_TkRiSMrNJheTJM,বটবৃক্ষ হোটেল এন্ড রেস্টুরেন্ট...🏨,24.4574936,89.71052590000001,3,2.0,,"FP46+X6R, স্টেডিয়াম রোড, Sirajganj, Bangladesh"
ChIJ_XOw8Ojr_TkR99S9Vqu1djQ,আল সাকিব হোটেল এন্ড রেস্টুরেন্ট,24.4555651,89.7022305,5,1.0,,"FP42+6VH সাহেবগঞ্জ, Sirajganj, Bangladesh"
ChIJ3QYMxeHr_TkRYXzSeiRqFuM,Khokon’s Street Kabab,24.4608927,89.70769369999999,5,1.0,,"FP65+934, Eliot Bridge, Sirajganj, Bangladesh"
ChIJswBbU_zr_TkRGmHbQaglC78,FZ Plus Food Zone,24.4588779,89.7062911,3.8,125.0,,"Shahid Sarwardi Rd, Sirajganj, Bangladesh"
ChIJP2ozDmrr_TkRXhn8atrlcJQ,Burger Vibes,24.4587396,89.7070111,4.1,21.0,,"Katakhali Lake, Sirajganj, Bangladesh"
ChIJHaQQInHq_TkRm-CAE0WsnjE,Tripti Hotel,24.4611812,89.70624119999999,3.7,102.0,1.0,"FP64+FFH, 2 No. Kholifa Potti, Sirajganj, Bangladesh"
ChIJl7GTLLTr_TkRSy1I1bi_Wt8,Joljog Mistanno Vandar,24.4565982,89.7056722,0,,,"Shahid Sarwardi Rd, Sirajganj 6700, Bangladesh"
ChIJoVztG_Pr_TkR1XVGJwNq4gA,SR best Restaurant in Sirajganj,24.4576802,89.70648299999999,1,1.0,,"FP54+3HH, Sirajganj, Bangladesh"
ChIJO9tpXQDr_TkRVETEAKSZVTs,আকরাম মারকেট,24.4615461,89.7053756,0,,,"FP64+J56, Sirajganj, Bangladesh"
ChIJVY7dVgDr_TkR8fJTzlsdj9w,বসুন্ধরা হোটেল ও রেস্তোরা,24.4615461,89.7053756,0,,,"FP64+J56, Sirajganj, Bangladesh"
ChIJRwj3IG_r_TkRZn4Za3vcGY8,কাচ্চি ভাবী,24.4558108,89.7125672,5,3.0,,"FP47+82G হোসেনপুর, লাল মসজিদ, Sirajganj, Bangladesh"
ChIJ67HrFhnr_TkRfPdrf5mIqAg,Waffle Vibes Sirajganj,24.4568867,89.70387079999999,4.2,5.0,,"মুন্সি মেহেরুল্লাহ সড়ক পোস্ট অফিস, রোড়, Sirajganj 6700, Bangladesh"
ChIJrxOswHbr_TkRZjZYFvm9A-0,Md joy,24.4555651,89.7022305,0,,,"FP42+6VH, Sirajganj, Bangladesh"
ChIJpXCtnY_r_TkR432cFez9rVY,রূপসী বাংলা হোটেল,24.4615461,89.7053756,0,,,"FP64+J56, Sirajganj, Bangladesh"
ChIJAb-sPnDr_TkR7obReb3WRps,মেহমান হোটেল এ্যান্ড রেস্টুরেন্ট,24.4591984,89.70664739999999,3.8,5.0,,"FP54+MMJ, Shahid Sarwardi Rd, Sirajganj, Bangladesh"
ChIJ4UTCxejr_TkRH7ndr0ASR9o,Hot & Cool,24.4588431,89.7052666,0,,,"FP54+G4C, 1 No. Kholifa Potti, Sirajganj, Bangladesh"
ChIJ1-Kevm_q_TkRGZNVnJ9zvCk,Ala Uddin Hotel,24.462697,89.71121430000001,4.1,32.0,1.0,"B. A College Road, Sirajganj, Bangladesh"
ChIJ4zFt_3Tq_TkR8mqaQ6hUlDE,Kutum Bari Cottage,24.4554619,89.7029584,3.6,378.0,2.0,"FP43+55P, Sirajganj 6700, Bangladesh"
ChIJDXrjEl7r_TkRVz30M-5ERXw,Food Fiesta,24.4609363,89.7070456,0,,,"FP64+9RF, Shahid Sarwardi Rd, Sirajganj, Bangladesh"
ChIJaV4kjcTr_TkR0fUsRxAfdgY,মুন্সি মেহেরুল্লাহ রোড। সিরাজগঞ্জ,24.4562713,89.7036138,0,,,"FP43+FGJ, Puraton post office road, Sirajganj, Bangladesh"
ChIJC7mA9Ivr_TkRhVaQ2Rxy1AU,Food Fiesta,24.4557856,89.703294,0,,,"FP43+887 Paddo Pukur, Mujib Rd, Sirajganj, Bangladesh"
ChIJO0YylddT-zkRH5MKlB13-Ck,Hungry Pie Homemade Restaurant,25.6170704,88.64387219999999,5,7.0,,"JJ8V+RGH, Dinajpur, Bangladesh"
ChIJbX_xksBT-zkRkbf0uIO0Fjc,Karim Hotel,25.6189363,88.64684559999999,4.2,19.0,,"JJ9W+HPG, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJ4T8k-fZT-zkRsEKNRso8gwM,Elahi Hotel.,25.6255295,88.64149399999999,5,2.0,,"South, JJGR+6H9, দিনাজপুর, Bangladesh"
ChIJY5NlhrlT-zkRxmrBf7ev-QQ,ফুচকা হাউস,25.6281962,88.6458777,5,1.0,,"JJHW+786, Dinajpur, Bangladesh"
ChIJHWl71x9T-zkRoU9qvkpe_dA,Happy Tree restaurant,25.6271165,88.64229259999999,4,332.0,,"Balubari, Dinajpur, Bangladesh"
ChIJbbDjgnVT-zkRnwQz6J0wlz4,Liza's kitchen,25.6252622,88.6444317,4.3,9.0,,"Dinajpur, Bangladesh"
ChIJn5928AFT-zkRNlZaRa3J-Uw,Habubila hotal and restaurant,25.6221697,88.6438294,0,,,"Dinjapur 10, mail, Bangladesh"
ChIJ6zWzj5VT-zkRWwg4rdzXuN0,Rezaul,25.6220329,88.6438019,0,,,"JJCV+RG7, Dinajpur, Bangladesh"
ChIJiTQIY-hT-zkRo6nvrV87qAY,ঘরোয়া স্বাদ হোটেল এন্ড রেস্টুরেন্ট,25.6208296,88.64441680000002,4.1,7.0,,"BNSB Eye Hospital Building, Eye Hospital Rd, Dinajpur 5200, Bangladesh"
ChIJBRoGMwBT-zkRMOtWp8LxXaw,Taxi Burger,25.6221675,88.64383149999999,4,1.0,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJS4PmOgBT-zkRaISmDfzInYI,সানন্দা চাইনিজ,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJnVOFNZxS-zkRhU_DlysGtoM,Shafi Restaurant,25.6254543,88.63643549999999,3.1,7.0,,"JJGP+5HJ, Hospital Rd, Dinajpur, Bangladesh"
ChIJgzNcrL1T-zkRv0-Y9eaz-uQ,sarmin Affiliate,25.6220329,88.6438019,0,,,"JJCV+RG7, Dinajpur 5200, Bangladesh"
ChIJMVrvQgBT-zkREKPttt3cWeA,খানা খাজানা,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJ5QehLwBT-zkRk61jHpYBhXw,Gopi roy,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJBXL9qrxT-zkRb9zaXIZ79cE,New Star Restaurant,25.6276448,88.6393576,0,,,"JJHQ+3P9, Dinajpur, Bangladesh"
ChIJ_7nSVwBT-zkR4WwLBsh3wxA,Dolon sorkar,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJo4o8QABT-zkRjzWUmnhnCGQ,Eye Hospital Road,25.6183187,88.64678330000001,0,,,"JJ9W+8PF, Eye Hospital Rd, Dinajpur, Bangladesh"
ChIJQ629KgBT-zkRCzoiUVA1Mqo,মোহনপুর রাবার ড্রাম,25.6221484,88.64379630000001,5,1.0,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJlxh1m-RT-zkRBbSk-VsssX8,MD Bakhtiar,25.6221675,88.64383149999999,0,,,"Dinajpur 5210, Bangladesh"
ChIJu3ZnQTNT-zkRUlvA8LiHpsU,Galib's Fry,25.6266912,88.6421076,0,,,"JJGR+MRH, Dinajpur, Bangladesh"
ChIJFx19YblT-zkRdoa9Kbu-xo0,Màhim Islam,25.6186754,88.64412779999999,0,,,"2 No, 2 Newtown - Diabetic More Rd, Dinajpur 5200, Bangladesh"
ChIJU5rJAQBT-zkRsLguoffr5zk,মোকসেদ হোটেল,25.6201979,88.6385063,5,1.0,,"JJCQ+39H, Dinajpur, Bangladesh"
ChIJe5smbdRT-zkRmp5A7sJux0M,Ster Funny,25.6220329,88.6438019,0,,,"JJCV+RG7 Ster Funny, Dinajpur 5210, Bangladesh"
ChIJ2YeytF9T-zkRRhthFdFHLoY,Freelancer Dinajpur,25.6220329,88.6438019,0,,,"Vill:Dinajpur, Post:Sadar, Pst:Sadar, দিনাজপুর 5200, Bangladesh"
ChIJwc1_x-VT-zkRMIz4TsKEn1E,Badshahi Bhoj restaurant,25.6225463,88.643992,3,1.0,,"JJFV+2J4, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJY5jwxjRT-zkRjTxyqqjp3dU,Community Food Corner,25.6172737,88.6491367,0,,,"Islami Bank Community Hospital, M Abdur Rahim MedicalCollege Road, JJ8X+WM2, Dinajpur 5200, Bangladesh"
ChIJVXLl0dtT-zkRLENAyWkgCXA,Anu's Cafe Thai and Chinese Restaurant,25.6283644,88.6404713,0,,,"JJHR+85X, Bancharampul - Law College More Rd, Dinajpur, Bangladesh"
ChIJAekgIQdT-zkRcaEjMbauhSs,শাহীন হোটেল,25.6184105,88.6465094,5,1.0,,"JJ9W+9JC, ডায়াবেটিস হাসপাতাল মোড়, Dinajpur, Bangladesh"
ChIJm90cdVZT-zkRP4k-fIhnahE,Shahriar's In-Law's House,25.6173667,88.6458585,0,,,"5 Newtown - Diabetic More Rd, Dinajpur 5201, Bangladesh"
ChIJj3B0R8xT-zkR6k1txFYIXNs,Jahid Hotel,25.6270409,88.64201530000001,0,,,"JJGR+RR7, Dinajpur, Bangladesh"
ChIJVV1ilplS-zkRIoWRybiVFic,Bolai Bhat Vandar,25.6282701,88.6419983,4,132.0,1.0,"Bolai Mor, JJHR+8Q5, Dinajpur, Bangladesh"
ChIJ915amo1S-zkRmi_89VXwJYQ,ভাই বোন হোটেল অ্যান্ড রেস্টুরেন্ট,25.6201613,88.6501244,4,41.0,,"JMC2+336, Dinajpur, Bangladesh"
ChIJDbSGgv1T-zkReChhj0_B3Xk,MAFATEMA HOTEL,25.6264534,88.6431458,0,,,"JJGV+H7M, Dinajpur, Bangladesh"
ChIJjZlliSZT-zkR40u94BboWO4,মামুন হোটেল,25.6214084,88.6437708,4.6,5.0,,"JJCV+GCW, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJaawBbJpS-zkRNgKH8Fu21h8,Ramzan Hotel,25.625119,88.6424562,3.5,14.0,1.0,"JJGR+2XW, Mohila College to Hospital Rd, Dinajpur, Bangladesh"
ChIJqSeDKErI5DkRcJ3MUrmLyf0,চান মিয়া টি স্টল এন্ড ভ্যারাইটিস,25.8023908,88.4579038,4,35.0,,"RF25+X53, Thana Rd, Bochaganj, Bangladesh"
ChIJPY5yKUzJ5DkRRorm9l9cOsg,রুপকথা ক্যাফে এন্ড রেস্টুরেন্ট,25.7997217,88.46218909999999,5,1.0,,"Bochaganj Upazila, Bochaganj 5216, Bangladesh"
ChIJ0yiBfc7J5DkRTZI72kHwNI4,Setabgonj Cafe,25.8025264,88.46041629999999,5,1.0,,"RF36+257, Bochaganj, Bangladesh"
ChIJ4ZkbiwTJ5DkRL8pPqFbPnlw,Mona hotel & Restaurant,25.7960751,88.4654231,4,4.0,,"Dinajpur-Bochaganj-Pirganj Road, Bochaganj, Bangladesh"
ChIJ63XDhpHJ5DkRiRc13ov_r9o,মামা ভাগিনা হোটেল,25.7983099,88.46192019999999,4.7,3.0,,"QFX6+8QF, Station Rd, Bochaganj 5216, Bangladesh"
ChIJf1t5_PHJ5DkR8pFID0b91Gw,Hungry Hotel,25.8060579,88.4593515,4.3,31.0,,"Setubgonj Ground, Dinajpur-Bochaganj-Pirganj Road, Bochaganj, Bangladesh"
ChIJOZOD55HJ5DkRoW64tjqepXQ,Mamuni sweets & restaurant,25.8057734,88.4575332,3.7,49.0,,"RF45+82, Bochaganj, Bangladesh"
ChIJBSSd8VLJ5DkRGCuQ9kvX32w,pk Sweet,25.8055216,88.4581134,5,2.0,,"RF45+56X, Bochaganj, Bangladesh"
ChIJZQ_wA87J5DkRASyK9NLswbA,Tom & Jerry Chinese & Restaurant,25.8022689,88.46108219999999,4.2,88.0,,"RF26+VFR, Bochaganj, Bangladesh"
ChIJw2mT-aTJ5DkRyQhK9Ze89ew,Maheshile,25.7997217,88.46218909999999,5,1.0,,"QFX6+VVP, Bochaganj, Bangladesh"
ChIJA7aafmjJ5DkRVzhg1AdAvHU,ফ্যামিলি রেস্টুরেন্ট,25.8023224,88.46112389999999,5,3.0,,"RF26+VFR, Bochaganj, Bangladesh"
ChIJWeV5eADJ5DkRrTt980V7ezg,【﻿ নেমন্তন্ন 】 𝐀𝐮𝐭𝐡𝐞𝐧𝐭𝐢𝐜 𝐁𝐚𝐧𝐠𝐥𝐚 𝐑𝐞𝐬𝐭𝐚𝐮𝐫𝐚𝐧𝐭,25.7974131,88.46501459999999,0,,,"QFW7+VRH, Bochaganj, Bangladesh"
ChIJq2cJAwDJ5DkRxlslDtLhTfs,Bhabir Hotel,25.7997217,88.46218909999999,3,4.0,,"Ranighat, Vabir More, Bochaganj, Bangladesh"
ChIJW1xheQbJ5DkR6e_ZQSYVfYs,Mamoni SWEET,25.8054375,88.45806250000001,4.1,30.0,,"Bochaganj Upazila, Bochaganj 5216, Bangladesh"
ChIJ8aZWJUXJ5DkRmKm4zGyFf4E,Mainul Bhat Hotel,25.8017597,88.45781359999999,0,,,"RF25+P48, Bochaganj, Bangladesh"
ChIJ1bg_t9jJ5DkR2BE_UPU2H7E,ফজলের হোটেল,25.8007263,88.46666929999999,4.7,6.0,,"RF28+7MV, Bochaganj, Bangladesh"
ChIJ0R8dKdfJ5DkRNKzVv7m62lo,Ghosh Sweets,25.8048515,88.45953290000001,3.7,10.0,,"RF35+WRV, Dinajpur-Bochaganj-Pirganj Road, Bochaganj, Bangladesh"
ChIJmefDX7zJ5DkRiWxfK20XefY,বিসমিল্লাহ হোটেল এন্ড সুইটস,25.8055478,88.4586905,0,,,"RF45+6F7, Chowrasta More, Bochaganj, Bangladesh"
ChIJkxBBtWrJ5DkRxnI_WwHbCVk,Bangla Hotel -বাংলা হোটেল,25.7968305,88.46499109999999,4.3,6.0,,"QFW7+PXQ Dinajpur Bus Station, Dinajpur-Bochaganj-Pirganj Road, Bochaganj, Bangladesh"
ChIJ14kJe6vJ5DkR219zCa3wWl4,ঢাকা নান্না বিরিয়ানী হাউজ,25.8057478,88.4588923,3,3.0,,"RF45+8G4, ছোট চৌরাস্তা মাদ্রাসা রোড, সেতাবগঞ্জ, Bangladesh"
ChIJw4nk0wrJ5DkRGRP04-1Ya5g,Muslim Hotel-মুসলিম হোটেল,25.8057018,88.45972329999999,5,1.0,,"RF45+7VQ, Bazar Rd, Bochaganj, Bangladesh"
ChIJoTDF32rJ5DkRC1OLXytyzHU,মুক্তার এর হোটেল,25.8058266,88.4592117,0,,,"RF45+9M9, Bochaganj, Bangladesh"
ChIJez_8EwDJ5DkRx19igyh2bi0,জাপান হোটেল,25.8062401,88.4585764,0,,,"RF45+FC4, Bochaganj, Bangladesh"
ChIJT9jHW4DJ5DkRZYl9aSkWC-Y,Nirob Coffee House (নিরব কফি হাউস),25.7966467,88.4647798,5,4.0,,"QFW7+MW2 Bus Station, Dinajpur-Bochaganj-Pirganj Road, Bochaganj, Bangladesh"
ChIJCTDsu8VV-zkRPJbZhcGSsQ4,Relax Cafe & Restaurant,25.6535967,88.77510669999999,4.2,136.0,2.0,"MQ3G+C2J, Z5804, Chirirbandar, Bangladesh"
ChIJvdzz2KNV-zkRRAl5O6zHcIA,Ashik Golobal Market,25.6503373,88.7770522,0,,,"Fatejonjpur, Dangarhat, Chirirbandor, MQ2G+4RM, দিনাজপুর 5240, Bangladesh"
ChIJhQ-FbFlV-zkRGrQ-U8ysUDI,নুর নোমান হোটেল এন্ড রেস্টুরেন্ট,25.6477195,88.77466939999999,0,,,"JQXF+3WJ, Chirirbandar, Bangladesh"
ChIJ0bl3NABV-zkR_EW3jQuVF64,মামা ভাগিনা হোটেল এন্ড রেস্টুরেন্ট,25.6553806,88.774779,0,,,"MQ4F+5W3, Chirirbandar, Bangladesh"
ChIJO0YylddT-zkRH5MKlB13-Ck,Hungry Pie Homemade Restaurant,25.6170704,88.64387219999999,5,7.0,,"JJ8V+RGH, Dinajpur, Bangladesh"
ChIJbX_xksBT-zkRkbf0uIO0Fjc,Karim Hotel,25.6189363,88.64684559999999,4.2,19.0,,"JJ9W+HPG, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJ4T8k-fZT-zkRsEKNRso8gwM,Elahi Hotel.,25.6255295,88.64149399999999,5,2.0,,"South, JJGR+6H9, দিনাজপুর, Bangladesh"
ChIJY5NlhrlT-zkRxmrBf7ev-QQ,ফুচকা হাউস,25.6281962,88.6458777,5,1.0,,"JJHW+786, Dinajpur, Bangladesh"
ChIJHWl71x9T-zkRoU9qvkpe_dA,Happy Tree restaurant,25.6271165,88.64229259999999,4,332.0,,"Balubari, Dinajpur, Bangladesh"
ChIJbbDjgnVT-zkRnwQz6J0wlz4,Liza's kitchen,25.6252622,88.6444317,4.3,9.0,,"Dinajpur, Bangladesh"
ChIJn5928AFT-zkRNlZaRa3J-Uw,Habubila hotal and restaurant,25.6221697,88.6438294,0,,,"Dinjapur 10, mail, Bangladesh"
ChIJ6zWzj5VT-zkRWwg4rdzXuN0,Rezaul,25.6220329,88.6438019,0,,,"JJCV+RG7, Dinajpur, Bangladesh"
ChIJiTQIY-hT-zkRo6nvrV87qAY,ঘরোয়া স্বাদ হোটেল এন্ড রেস্টুরেন্ট,25.6208296,88.64441680000002,4.1,7.0,,"BNSB Eye Hospital Building, Eye Hospital Rd, Dinajpur 5200, Bangladesh"
ChIJBRoGMwBT-zkRMOtWp8LxXaw,Taxi Burger,25.6221675,88.64383149999999,4,1.0,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJS4PmOgBT-zkRaISmDfzInYI,সানন্দা চাইনিজ,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJnVOFNZxS-zkRhU_DlysGtoM,Shafi Restaurant,25.6254543,88.63643549999999,3.1,7.0,,"JJGP+5HJ, Hospital Rd, Dinajpur, Bangladesh"
ChIJgzNcrL1T-zkRv0-Y9eaz-uQ,sarmin Affiliate,25.6220329,88.6438019,0,,,"JJCV+RG7, Dinajpur 5200, Bangladesh"
ChIJMVrvQgBT-zkREKPttt3cWeA,খানা খাজানা,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJ5QehLwBT-zkRk61jHpYBhXw,Gopi roy,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJBXL9qrxT-zkRb9zaXIZ79cE,New Star Restaurant,25.6276448,88.6393576,0,,,"JJHQ+3P9, Dinajpur, Bangladesh"
ChIJ_7nSVwBT-zkR4WwLBsh3wxA,Dolon sorkar,25.6221675,88.64383149999999,0,,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJo4o8QABT-zkRjzWUmnhnCGQ,Eye Hospital Road,25.6183187,88.64678330000001,0,,,"JJ9W+8PF, Eye Hospital Rd, Dinajpur, Bangladesh"
ChIJQ629KgBT-zkRCzoiUVA1Mqo,মোহনপুর রাবার ড্রাম,25.6221484,88.64379630000001,5,1.0,,"JJCV+VG8, Dinajpur, Bangladesh"
ChIJlxh1m-RT-zkRBbSk-VsssX8,MD Bakhtiar,25.6221675,88.64383149999999,0,,,"Dinajpur 5210, Bangladesh"
ChIJu3ZnQTNT-zkRUlvA8LiHpsU,Galib's Fry,25.6266912,88.6421076,0,,,"JJGR+MRH, Dinajpur, Bangladesh"
ChIJFx19YblT-zkRdoa9Kbu-xo0,Màhim Islam,25.6186754,88.64412779999999,0,,,"2 No, 2 Newtown - Diabetic More Rd, Dinajpur 5200, Bangladesh"
ChIJU5rJAQBT-zkRsLguoffr5zk,মোকসেদ হোটেল,25.6201979,88.6385063,5,1.0,,"JJCQ+39H, Dinajpur, Bangladesh"
ChIJe5smbdRT-zkRmp5A7sJux0M,Ster Funny,25.6220329,88.6438019,0,,,"JJCV+RG7 Ster Funny, Dinajpur 5210, Bangladesh"
ChIJ2YeytF9T-zkRRhthFdFHLoY,Freelancer Dinajpur,25.6220329,88.6438019,0,,,"Vill:Dinajpur, Post:Sadar, Pst:Sadar, দিনাজপুর 5200, Bangladesh"
ChIJwc1_x-VT-zkRMIz4TsKEn1E,Badshahi Bhoj restaurant,25.6225463,88.643992,3,1.0,,"JJFV+2J4, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJY5jwxjRT-zkRjTxyqqjp3dU,Community Food Corner,25.6172737,88.6491367,0,,,"Islami Bank Community Hospital, M Abdur Rahim MedicalCollege Road, JJ8X+WM2, Dinajpur 5200, Bangladesh"
ChIJVXLl0dtT-zkRLENAyWkgCXA,Anu's Cafe Thai and Chinese Restaurant,25.6283644,88.6404713,0,,,"JJHR+85X, Bancharampul - Law College More Rd, Dinajpur, Bangladesh"
ChIJAekgIQdT-zkRcaEjMbauhSs,শাহীন হোটেল,25.6184105,88.6465094,5,1.0,,"JJ9W+9JC, ডায়াবেটিস হাসপাতাল মোড়, Dinajpur, Bangladesh"
ChIJm90cdVZT-zkRP4k-fIhnahE,Shahriar's In-Law's House,25.6173667,88.6458585,0,,,"5 Newtown - Diabetic More Rd, Dinajpur 5201, Bangladesh"
ChIJj3B0R8xT-zkR6k1txFYIXNs,Jahid Hotel,25.6270409,88.64201530000001,0,,,"JJGR+RR7, Dinajpur, Bangladesh"
ChIJVV1ilplS-zkRIoWRybiVFic,Bolai Bhat Vandar,25.6282701,88.6419983,4,132.0,1.0,"Bolai Mor, JJHR+8Q5, Dinajpur, Bangladesh"
ChIJ915amo1S-zkRmi_89VXwJYQ,ভাই বোন হোটেল অ্যান্ড রেস্টুরেন্ট,25.6201613,88.6501244,4,41.0,,"JMC2+336, Dinajpur, Bangladesh"
ChIJDbSGgv1T-zkReChhj0_B3Xk,MAFATEMA HOTEL,25.6264534,88.6431458,0,,,"JJGV+H7M, Dinajpur, Bangladesh"
ChIJjZlliSZT-zkR40u94BboWO4,মামুন হোটেল,25.6214084,88.6437708,4.6,5.0,,"JJCV+GCW, Dinajpur - Phulbari Rd, Dinajpur, Bangladesh"
ChIJaawBbJpS-zkRNgKH8Fu21h8,Ramzan Hotel,25.625119,88.6424562,3.5,14.0,1.0,"JJGR+2XW, Mohila College to Hospital Rd, Dinajpur, Bangladesh"
ChIJhbBCGiHn_DkRjgJRwduZ8AE,Dhaka Hotel & Resturant,25.2405082,89.27906279999999,5,1,,"67RH+6J4, Bangladesh"
ChIJ7eUJp67n_DkRSJc99KPAv3I,RajLokkhi Hotel & Restaurant,25.240725,89.2792413,4.1,65,1.0,"67RH+4QP, R585, 5291, Bangladesh"
ChIJgR2Lvaux5DkRmoyR08PtiPk,sahadat hotel & restaurant,25.7940496,88.5987466,4.2,28.0,,"QHVX+JGJ, Kaharole, Bangladesh"
ChIJV753Shux5DkRYYqGalXCRac,kaharol,25.7937904,88.59921419999999,3.5,6.0,,"QHVX+GM8, Birganj - Kaharol Rd, Kaharole, Bangladesh"
ChIJ59HY5hyx5DkR9IJ0n-aWjZQ,"কালুর মোর,কাহারোল, দিনাজপুর",25.7918386,88.599081,4.7,3.0,,"QHRX+PJP, Kaharole, Bangladesh"
ChIJ-8jtw5ex5DkRqOhgKKlC_Cs,Saddam Hotel,25.7957466,88.5989273,5,1.0,,"Upozila gate, QHWX+7HV, কাহারোল, Bangladesh"
ChIJrUY_kaux5DkR5i_SHHRKkc4,Sultana Hotel & Restaurant,25.7941587,88.5992019,4,73.0,2.0,"QHVX+MM8, Kaharole, Bangladesh"
ChIJWRyqIgCx5DkRQZPv0rhE0is,Sujon,25.7937132,88.6011786,0,,,"QJV2+FFM, Kaharole, Bangladesh"
ChIJA6I_Onex5DkR6tiuuTTzbAk,শখের হাঁড়ি রেস্টুরেন্ট,25.791008,88.59912349999999,0,,,"QHRX+9P6, Kaharole, Bangladesh"
ChIJewPCdSex5DkRoLOk18rSZ6k,Nisi Hotel,25.7948932,88.5953574,4.5,4.0,,"QHVW+W4Q, cinemahol rod, Kaharole, Bangladesh"
ChIJZ1MkoOCx5DkRiKlmCRDWyhM,ভ্রাম্যমাণ ফুড কার্ট,25.7940716,88.59991669999999,5,1.0,,"QHVX+JRM, Kaharole, Bangladesh"
ChIJrds-l5Sx5DkR5IAo95KlwpQ,Munsi Hotel,25.7941682,88.59951919999999,0,,,"QHVX+MR6, Kaharole, Bangladesh"
ChIJj8BrMACx5DkRZHJ4ET_vQP4,Rafi Hotel-রাফি হোটেল,25.7925425,88.5998647,0,,,"QHRX+WWJ, Kaharole, Bangladesh"
ChIJM-AVvl6x5DkRLNmJhVwCYBc,vai vai hotel,25.7891809,88.6011092,0,,,"QJQ2+MCH, 5216, Bangladesh"
ChIJ4wC6gJmX_DkR7QMyssQovBc,Sajjad hosson,25.2755649,89.0128888,5,4.0,,"Upazila gate, হিলি 5270, Bangladesh"
